Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.58     0.00        7     0.00     0.00  std::_Bit_iterator std::copy<std::_Bit_const_iterator, std::_Bit_iterator>(std::_Bit_const_iterator, std::_Bit_const_iterator, std::_Bit_iterator)
  0.00      0.58     0.00        7     0.00     0.00  std::remove_reference<std::vector<unsigned int, std::allocator<unsigned int> >&>::type&& std::move<std::vector<unsigned int, std::allocator<unsigned int> >&>(std::vector<unsigned int, std::allocator<unsigned int> >&)
  0.00      0.58     0.00        7     0.00     0.00  std::vector<bool, std::allocator<bool> > const& std::forward<std::vector<bool, std::allocator<bool> > const&>(std::remove_reference<std::vector<bool, std::allocator<bool> > const&>::type&)
  0.00      0.58     0.00        7     0.00     0.00  void std::_Destroy<std::vector<bool, std::allocator<bool> > >(std::vector<bool, std::allocator<bool> >*)
  0.00      0.58     0.00        7     0.00     0.00  void std::_Destroy<std::vector<unsigned int, std::allocator<unsigned int> > >(std::vector<unsigned int, std::allocator<unsigned int> >*)
  0.00      0.58     0.00        7     0.00     0.00  std::iterator_traits<bool const*>::difference_type std::distance<bool const*>(bool const*, bool const*)
  0.00      0.58     0.00        5     0.00     0.00  std::_Vector_base<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_deallocate(std::vector<unsigned int, std::allocator<unsigned int> >*, unsigned long)
  0.00      0.58     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::vector<unsigned int, std::allocator<unsigned int> > >::deallocate(std::vector<unsigned int, std::allocator<unsigned int> >*, unsigned long)
  0.00      0.58     0.00        4     0.00     0.00  __gnu_cxx::new_allocator<std::vector<unsigned int, std::allocator<unsigned int> > >::allocate(unsigned long, void const*)
  0.00      0.58     0.00        4     0.00     0.00  __gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >::difference_type __gnu_cxx::operator-<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >(__gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > > const&)
  0.00      0.58     0.00        4     0.00     0.00  std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_check_len(unsigned long, char const*) const
  0.00      0.58     0.00        4     0.00     0.00  std::_Vector_base<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_allocate(unsigned long)
  0.00      0.58     0.00        4     0.00     0.00  std::allocator_traits<std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::deallocate(std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&, std::vector<unsigned int, std::allocator<unsigned int> >*, unsigned long)
  0.00      0.58     0.00        4     0.00     0.00  std::allocator_traits<std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::allocate(std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >&, unsigned long)
  0.00      0.58     0.00        4     0.00     0.00  void std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_realloc_insert<>(__gnu_cxx::__normal_iterator<std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > > >)
  0.00      0.58     0.00        4     0.00     0.00  std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::end()
  0.00      0.58     0.00        4     0.00     0.00  std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::begin()
  0.00      0.58     0.00        3     0.00     0.00  __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::~new_allocator()
  0.00      0.58     0.00        3     0.00     0.00  std::allocator<std::vector<bool, std::allocator<bool> > >::~allocator()
  0.00      0.58     0.00        3     0.00     0.00  std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_get_Tp_allocator()
  0.00      0.58     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::new_allocator(__gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > > const&)
  0.00      0.58     0.00        2     0.00     0.00  __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::max_size() const
  0.00      0.58     0.00        2     0.00     0.00  std::initializer_list<std::vector<bool, std::allocator<bool> > >::begin() const
  0.00      0.58     0.00        2     0.00     0.00  std::allocator<std::vector<bool, std::allocator<bool> > >::allocator(std::allocator<std::vector<bool, std::allocator<bool> > > const&)
  0.00      0.58     0.00        1     0.00     0.00  _GLOBAL__sub_I__Z14init_vec_sizetmRPmm
  0.00      0.58     0.00        1     0.00     0.00  _GLOBAL__sub_I_main
  0.00      0.58     0.00        1     0.00     0.00  init_vec_sizet(unsigned long, unsigned long*&, unsigned long)
  0.00      0.58     0.00        1     0.00     0.00  createAndFillSchedule(std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > const&, unsigned long, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >&, unsigned long, unsigned long)
  0.00      0.58     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.58     0.00        1     0.00     0.00  __static_initialization_and_destruction_0(int, int)
  0.00      0.58     0.00        1     0.00   580.24  schedule(std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > > const&, unsigned long, unsigned long, std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >&)
  0.00      0.58     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::deallocate(std::vector<bool, std::allocator<bool> >*, unsigned long)
  0.00      0.58     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::allocate(unsigned long, void const*)
  0.00      0.58     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<bool, std::allocator<bool> > >::new_allocator()
  0.00      0.58     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<unsigned int, std::allocator<unsigned int> > >::new_allocator()
  0.00      0.58     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::vector<unsigned int, std::allocator<unsigned int> > >::~new_allocator()
  0.00      0.58     0.00        1     0.00     0.00  std::initializer_list<std::vector<bool, std::allocator<bool> > >::end() const
  0.00      0.58     0.00        1     0.00     0.00  std::initializer_list<std::vector<bool, std::allocator<bool> > >::size() const
  0.00      0.58     0.00        1     0.00     0.00  std::allocator<std::vector<bool, std::allocator<bool> > >::allocator()
  0.00      0.58     0.00        1     0.00     0.00  std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >::allocator()
  0.00      0.58     0.00        1     0.00     0.00  std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > >::~allocator()
  0.00      0.58     0.00        1     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> >*, std::vector<bool, std::allocator<bool> >*)
  0.00      0.58     0.00        1     0.00     0.00  void std::_Destroy_aux<false>::__destroy<std::vector<unsigned int, std::allocator<unsigned int> >*>(std::vector<unsigned int, std::allocator<unsigned int> >*, std::vector<unsigned int, std::allocator<unsigned int> >*)
  0.00      0.58     0.00        1     0.00     0.00  std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_allocate(unsigned long)
  0.00      0.58     0.00        1     0.00     0.00  std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<bool, std::allocator<bool> > > const&)
  0.00      0.58     0.00        1     0.00     0.00  std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_impl::~_Vector_impl()
  0.00      0.58     0.00        1     0.00     0.00  std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_deallocate(std::vector<bool, std::allocator<bool> >*, unsigned long)
  0.00      0.58     0.00        1     0.00     0.00  std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.58     0.00        1     0.00     0.00  std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_Vector_base(std::allocator<std::vector<bool, std::allocator<bool> > > const&)
  0.00      0.58     0.00        1     0.00     0.00  std::_Vector_base<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::~_Vector_base()
  0.00      0.58     0.00        1     0.00     0.00  std::_Vector_base<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_Vector_impl::_Vector_impl()
  0.00      0.58     0.00        1     0.00     0.00  std::_Vector_base<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_Vector_impl::~_Vector_impl()
  0.00      0.58     0.00        1     0.00     0.00  std::_Vector_base<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_Vector_impl_data::_Vector_impl_data()
  0.00      0.58     0.00        1     0.00     0.00  std::_Vector_base<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_Vector_base()
  0.00      0.58     0.00        1     0.00     0.00  std::_Vector_base<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::~_Vector_base()
  0.00      0.58     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<std::vector<bool, std::allocator<bool> > > >::deallocate(std::allocator<std::vector<bool, std::allocator<bool> > >&, std::vector<bool, std::allocator<bool> >*, unsigned long)
  0.00      0.58     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<std::vector<bool, std::allocator<bool> > > >::allocate(std::allocator<std::vector<bool, std::allocator<bool> > >&, unsigned long)
  0.00      0.58     0.00        1     0.00     0.00  std::allocator_traits<std::allocator<std::vector<bool, std::allocator<bool> > > >::max_size(std::allocator<std::vector<bool, std::allocator<bool> > > const&)
  0.00      0.58     0.00        1     0.00     0.00  std::vector<bool, std::allocator<bool> >* std::__uninitialized_copy<false>::__uninit_copy<std::vector<bool, std::allocator<bool> > const*, std::vector<bool, std::allocator<bool> >*>(std::vector<bool, std::allocator<bool> > const*, std::vector<bool, std::allocator<bool> > const*, std::vector<bool, std::allocator<bool> >*)
  0.00      0.58     0.00        1     0.00     0.00  std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_S_max_size(std::allocator<std::vector<bool, std::allocator<bool> > > const&)
  0.00      0.58     0.00        1     0.00     0.00  std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<bool, std::allocator<bool> > > const&)
  0.00      0.58     0.00        1     0.00     0.00  void std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::_M_range_initialize<std::vector<bool, std::allocator<bool> > const*>(std::vector<bool, std::allocator<bool> > const*, std::vector<bool, std::allocator<bool> > const*, std::forward_iterator_tag)
  0.00      0.58     0.00        1     0.00     0.00  std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::vector(std::initializer_list<std::vector<bool, std::allocator<bool> > >, std::allocator<std::vector<bool, std::allocator<bool> > > const&)
  0.00      0.58     0.00        1     0.00     0.00  std::vector<std::vector<bool, std::allocator<bool> >, std::allocator<std::vector<bool, std::allocator<bool> > > >::~vector()
  0.00      0.58     0.00        1     0.00     0.00  std::vector<std::vector<unsigned int, std::allocator<unsigned int> >, std::allocator<std::vector<unsigned int, std::allocator<unsigned int> > > >::_M_erase_at_end(std::vector<unsigned int, std::allocator<unsigned int> >*)
